,trip_count,prev_port,next_port,distance,frequency
562335,706626,28291,7144,445.7146203177315,0.02
648955,3070233,7144,26427,920.687622776958,0.34
588099,1343155,7144,26427,458.09166876149794,0.6
594180,1566577,3755,2654,2374.540015679556,1.0
597221,1630371,7067,2654,3757.644597318391,0.3793103448275862
604454,1862787,7067,2654,3140.724460901787,0.6206896551724138
763527,2754010,3161,7144,279.8675680393653,0.2
750309,2372870,3161,7144,105.02421993741224,0.8
567801,898282,7144,2778,668.1791159444103,1.0
547310,186881,2654,3161,2586.9699037428463,0.17857142857142858
640580,2824803,2654,3161,2625.136276922958,0.8214285714285714
617082,2184120,28253,1944,1589.935490863862,0.3333333333333333
594389,1566580,28253,1944,2857.906994044657,0.6666666666666666
633054,2618279,4734,2204,1407.6970400888301,1.0
588992,1397949,3064,1944,3074.27095127569,1.0
575123,1104857,28291,3755,1384.084997320158,1.0
569570,1053892,2654,2817,909.512635714211,1.0
722673,1697592,2817,2817,46.5238968929208,1.0
705076,1444261,2817,7045,1725.561583422641,1.0
644167,2952877,7045,3064,29.73521616617723,0.24489795918367346
553270,420154,7045,3064,29.39376979126311,0.7551020408163265
643795,2942732,1993,3338,282.08041476120184,1.0
547438,186882,3161,3755,664.6785131321127,1.0
552231,358761,3064,7092,3095.4658434600374,1.0
547918,186904,1944,2654,5597.815111396903,0.47058823529411764
589635,1456966,1944,2654,3007.8424659064644,0.5294117647058824
617152,2184598,2654,3064,2614.275002491727,1.0
560013,611961,1993,1993,17.016413734754572,1.0
568150,946692,2817,3064,1544.0445955959358,0.28
604237,1862737,2817,3064,1524.256430134681,0.72
574873,1100035,3607,4605,33.28217955064878,0.28
592210,1529032,3607,4605,33.65094581115049,0.72
640853,2824930,7144,3755,1590.53991497287,1.0
638580,2799469,3755,2778,238.7823269994186,1.0
614010,2061144,2778,26427,12.704041545466907,1.0
589901,1472696,2654,4734,2024.8847238460135,1.0
667968,289757,4734,28253,5421.978820608371,0.18
670308,341842,4734,28253,3940.906455008404,0.82
684236,1024388,28253,2817,1315.2369674466536,0.2564102564102564
663637,186971,28253,2817,1150.4359065603408,0.7435897435897436
600734,1763569,2817,2654,530.3351705862226,0.2
615659,2114213,2817,2654,729.1271919618406,0.8
548163,186974,3301,15191,1869.156152793974,1.0
548484,186983,15191,28253,4553.870445603065,1.0
634043,2699383,3493,2654,826.5067278148119,0.08
556455,534059,3493,2654,2321.293536138731,0.92
575196,1108093,15192,15191,0.5505666697603906,1.0
630101,2573657,15191,3729,2.6975567488258374,1.0
712890,1566799,3729,6764,3809.0347317006604,0.24
672643,474621,3729,6764,3481.0053833081092,0.76
745544,2262245,6764,6165,316.69709615187253,1.0
567774,898197,6165,6813,267.8069825485461,1.0
580725,1214052,6813,2594,97.98167026912473,0.48
551177,271698,6813,2594,102.15643787307876,0.52
548517,187073,2594,6813,91.37253321232464,0.02
556474,541451,2594,6813,91.37110337154925,0.02
561365,655134,2594,6813,92.09531392293124,0.02
556179,516495,2594,6813,210.77837888084696,0.42
640910,2833482,2594,6813,102.72222640463524,0.52
583238,1235430,6813,6165,276.85597279110704,1.0
540226,89506,6165,29534,639.4888377985906,0.22
551860,346784,6165,29534,677.9020774907475,0.78
639740,2820918,29534,3769,40.05770516672557,1.0
627607,2513936,3769,15191,2419.235513045785,1.0
618850,2256390,3729,15191,11.374188614117989,1.0
562267,678433,2594,6165,991.2972026515631,0.24
607471,1927131,2594,6165,381.9703023973589,0.76
565646,831994,6165,6764,642.1068639395614,0.22448979591836735
589721,1465243,6165,6764,310.0978507986891,0.7755102040816326
593966,1565961,6764,29534,747.4686241120924,1.0
594418,1566767,29534,29534,3.484824219158005,1.0
549039,187093,3769,4734,6417.077591817697,0.2
600656,1761342,3769,4734,3443.7573277032875,0.8
563866,768324,4734,3729,14.52836364816394,1.0
549689,187116,6764,6813,572.2724288677995,1.0
562585,738524,2594,3307,100.86483230095894,0.34
617225,2192010,2594,3307,100.31384396862575,0.66
692424,1214054,3307,29534,918.2461733332991,1.0
551702,346677,2594,29534,2444.1134431063874,1.0
632657,2607212,6165,3307,276.1100004603593,1.0
618825,2249805,3307,2594,102.58537423619003,1.0
593876,1565939,6813,29534,2198.2304882979815,1.0
640481,2824732,3769,3729,6370.718780143602,1.0
640173,2824687,4734,6764,3911.1758469980014,1.0
597619,1670836,3307,6165,289.28288449787317,0.5
600199,1723849,3307,6165,396.4004463870701,0.5
638593,2801536,6165,6165,121.8601609589097,1.0
709716,1531268,3301,4734,832.1828002838255,0.13043478260869565
760029,2689092,3301,4734,1107.126352026079,0.8695652173913043
549535,187107,3729,28320,4847.560129433893,1.0
542622,171639,28320,6764,11.183565721141994,1.0
621153,2348079,6165,5561,298.7504765976153,1.0
551091,257117,2104,2228,3260.617506136836,1.0
707668,1468170,2228,6869,4390.205146121125,1.0
614967,2097521,1975,2800,1977.1207014301651,1.0
568188,954216,2800,1975,699.6756852541674,1.0
617486,2202945,1975,2104,7359.452595380248,1.0
549693,187670,7040,2077,7.213501229740489,1.0
610699,1973577,1606,2969,20.455442321363243,1.0
553229,405751,2005,7012,852.1891369451084,1.0
580731,1215045,7012,1997,34.452089764354334,1.0
553508,438407,1997,25354,17.078876409726252,1.0
608035,1952073,25354,7007,498.92555613894365,0.09090909090909091
549908,190395,25354,7007,1283.9259519932205,0.9090909090909091
688023,1126880,2208,2208,6.999382169982982,1.0
678799,772256,2198,2005,14905.913322431705,0.4
702060,1387669,2198,2005,11144.837769811078,0.6
736083,2092957,6859,2104,7322.975159865155,0.44
732679,2027252,6859,2104,7050.901233425545,0.56
596507,1594248,2228,6868,4392.18611822079,1.0
554850,468625,1798,2039,15936.424969918795,1.0
663815,191934,17094,2236,1492.3648674034037,1.0
607554,1950197,2236,1790,353.1789764651634,1.0
634090,2714032,1790,2236,367.3278603189482,1.0
636445,2744650,3978,6806,1910.3664870979442,1.0
538782,19008,6806,23928,23.262527402628592,1.0
596693,1615894,3410,3410,5.619547207288089,1.0
620208,2337321,23924,6806,13.793819950472226,1.0
562910,749140,6806,3978,1682.8244749167734,1.0
550401,229636,6806,2997,3230.7900836400504,0.23076923076923078
618802,2233875,6806,2997,1172.3616591755253,0.7692307692307693
540727,105184,2997,3978,157.6252627945987,0.05
579380,1163991,2997,3978,158.9522069168686,0.95
636460,2745407,28318,2777,13.473342059297364,1.0
676901,676153,2777,17428,7.231867802212688,1.0
587835,1321284,2777,23956,980.5825428451205,1.0
595880,1580664,49085,2743,43.31919926015426,1.0
606623,1888226,2743,23979,44.66767764226515,0.2631578947368421
585213,1277572,2743,23979,43.68226266921562,0.7368421052631579
623289,2440203,23979,6819,22.988662336228533,1.0
632043,2592598,6819,4060,108.25938674946377,1.0
565592,831394,3524,23956,71.03364398339782,0.32
586043,1286216,3524,23956,69.80842528138892,0.68
782873,3053184,6823,2742,12952.844690796452,0.38095238095238093
698770,1358867,6823,2742,13889.071049353037,0.6190476190476191
616848,2163236,3177,1341,869.2528527221641,1.0
644162,2952690,1594,353,19.15446328333398,1.0
776456,2955325,353,1725,32.58430498538854,1.0
609562,1955765,2742,3463,7183.251801783974,0.0967741935483871
579280,1154732,2742,3463,6676.459407354436,0.9032258064516129
581089,1216442,3463,2742,7218.840035081235,1.0
577525,1138261,2742,842,4745.854536130525,0.38235294117647056
582592,1219673,2742,842,4163.289643079253,0.6176470588235294
615589,2113320,842,1710,1075.450056613881,0.14285714285714285
589091,1433829,842,1710,406.1465877677327,0.8571428571428571
645480,2992389,1710,1776,246.1074907002471,0.36
615617,2113868,1710,1776,235.15857062721966,0.64
730589,1934696,1776,2787,1973.8238882736155,1.0
595914,1593226,2787,3598,11259.848550107477,0.2916666666666667
644669,2957126,2787,3598,10968.274649460536,0.7083333333333334
640916,2834553,3407,3415,12.519320668077583,1.0
580502,1208533,3415,3407,17.51999979519283,0.24444444444444444
645553,3009344,3415,3407,16.221613679010755,0.7555555555555555
780205,3009345,3407,2052,5684.554027377105,1.0
613827,2052225,2052,6822,4427.815813433665,1.0
613844,2052226,6822,28119,88.11594869214746,1.0
732081,1990933,23956,23942,81.5947638401619,0.46
750228,2352882,23956,23942,83.50220770213797,0.54
617247,2197684,23942,11938,69.73873942766274,1.0
620186,2325336,11938,2741,11.364886091744596,0.32
619264,2266262,11938,2741,10.700332710427215,0.68
580483,1200483,2741,23979,9.461631323657922,1.0
865839,2320057,6819,3996,40.83458713024207,1.0
759878,2679475,3996,3524,80.31185940453967,0.26
741075,2207182,3996,3524,74.62629973487341,0.74
675003,575972,3524,23960,20.15044260369745,0.02
703352,1423053,3524,23960,14.641776011477603,0.24
758853,2649821,3524,23960,19.78481628054845,0.24
715539,1602447,3524,23960,14.706682479514,0.5
734808,2071495,23960,23956,55.62253400959836,0.46
696527,1340088,23960,23956,59.47784878650853,0.54
809592,463396,23956,2787,15723.155831374592,0.44
838955,1626843,23956,2787,12514.848374331465,0.56
621800,2385901,2787,3177,5904.4352643243,0.18181818181818182
578459,1147809,2787,3177,2029.134368117888,0.8181818181818182
611834,2010574,2560,3991,29.6924127521463,0.06
589039,1409930,2560,3991,22.4467666037022,0.3
622945,2407835,2560,3991,22.92028109373204,0.3
539340,81399,2560,3991,21.962206860323253,0.34
824715,1193762,42771,2560,20.14507103241215,1.0
775561,2950985,27373,3764,7922.482384812179,0.38461538461538464
735702,2084639,27373,3764,7329.242967327431,0.6153846153846154
568661,1001931,842,3386,1493.8396695936476,1.0
772410,2863953,3386,1594,1886.474048591451,1.0
664459,229817,1594,7036,1449.6963519839335,0.07692307692307693
724856,1836536,1594,7036,3014.930063402031,0.9230769230769231
569523,1051774,7036,7035,9.538997591793045,0.03125
614016,2067015,7036,7035,9.059657118702933,0.03125
615522,2109154,7036,7035,11.109471977610816,0.03125
634049,2699409,7036,7035,10.713241037592086,0.03125
558986,575883,1766,7036,1279.9618695199667,0.21875
628161,2517761,7036,7035,4.369666387151516,0.65625
602717,1844257,3577,3764,4469.929822801228,1.0
633507,2662484,2214,2214,42.2227647660924,1.0
724647,1812852,842,2957,1365.3458349768857,1.0
550649,229888,2250,40951,7.733926660653772,1.0
556530,543943,40951,2250,12.059790462751053,1.0
592219,1538981,1723,2647,47.95441444482653,1.0
709755,1537703,2647,2142,95.48068065306478,1.0
580030,1181746,2914,7026,2044.6179794955665,1.0
723541,1731408,2175,5073,44.491910671959864,1.0
673654,543415,842,1327,45.63458033730163,1.0
736172,2101394,24124,24124,0.6674843947604049,1.0
1152562,1224431,854,1593,16.386075567448344,1.0
667545,281712,2662,2787,1218.1940899636927,1.0
569001,1007135,2787,27903,3240.5048714796876,0.46153846153846156
538716,18972,2787,27903,3178.044379608228,0.5384615384615384
613848,2059954,2069,2070,16.04351070709025,1.0
670416,352587,2070,2069,8.894361640182415,1.0
694763,1251003,2069,2787,2215.7787555179125,1.0
752344,2452453,2787,7026,3564.702366180951,0.28
716731,1620212,2787,7026,3773.9872184820756,0.72
568268,990316,7026,1595,190.0752247632504,1.0
702729,1400082,1595,4572,10.626111834333983,0.36
724674,1825298,1595,4572,10.122234330583675,0.64
560069,621934,2143,7059,426.63206783518496,1.0
556526,543537,1594,856,277.8800016485205,0.14285714285714285
640895,2831467,1594,856,286.69539526402144,0.8571428571428571
776462,2958281,856,1710,160.52584328716605,1.0
588686,1396041,3302,3292,8.824488392833032,1.0
682418,931596,3660,3138,16.37718731025874,0.3333333333333333
782995,3054595,3660,3138,16.380249197947258,0.6666666666666666
664465,230109,3138,22314,19.482894269747234,0.2
684668,1037362,3138,22314,21.095534745561334,0.8
852516,1961989,23941,11938,72.26648822936588,0.36
825037,1236927,23941,11938,72.70521362631722,0.64
782033,3045004,11938,6183,21.958846524575872,1.0
775021,2934644,23979,5556,104.29513758224803,0.02
725159,1845242,23979,5556,76.14649793465432,0.98
589958,1473456,3524,23969,10.968822654708926,1.0
610538,1958065,29807,3040,9518.290491508073,0.4444444444444444
565339,791223,29807,3040,14967.821465183617,0.5555555555555556
569051,1010618,4593,23940,22.95533376373779,1.0
589067,1416526,23940,3524,61.653208173529016,1.0
677545,743066,6823,28317,2220.8907358492875,0.24
753391,2510998,6823,28317,830.1647559643827,0.76
723544,1741697,28317,28317,1.4847311283342546,1.0
600979,1764062,28317,3637,471.9797443170488,1.0
604670,1871109,5585,2907,40.86084600895278,0.2727272727272727
587847,1330423,5585,2907,40.69474941168244,0.7272727272727273
703291,1414451,2907,5585,40.93467292682555,0.3333333333333333
688846,1155767,2907,5585,41.12713362132759,0.6666666666666666
588790,1396750,6972,2652,1233.2885157946018,1.0
642731,2881804,2652,2892,1168.2398274757422,1.0
611828,2009497,6972,10653,29.67517357842031,0.46153846153846156
594433,1573227,6972,10653,29.40520042880232,0.5384615384615384
664571,231160,3764,2854,279.0456895922091,1.0
701344,1382890,2854,1341,720.1549884432526,1.0
683360,990143,1594,842,3.5812109162184385,1.0
712052,1563899,1776,3995,215.36646779751797,1.0
550659,231246,3995,3302,11.45630757101286,1.0
682722,948841,2214,6890,3281.692316202952,1.0
737567,2157308,6890,6431,8.585234811287787,1.0
681797,881048,1606,1975,4400.488281031552,0.24
691884,1201516,1606,1975,3017.770995845195,0.76
553206,404778,1975,2605,1802.20536028447,1.0
541165,122125,2605,3814,22.47882006076636,0.12
549711,188342,3814,1975,610.6519399152601,0.88
575248,1109411,1975,15389,753.6845281533294,1.0
559985,611291,15390,1975,1925.8016578006961,1.0
984349,2095579,1975,26080,20347.872061919395,0.35
985733,2096970,1975,26080,20240.181952217274,0.65
616590,2139375,3803,28120,4323.787300962033,1.0
676047,605158,28120,28047,40.92084615053256,1.0
690990,1166189,23941,3996,76.11536640025331,0.42
704058,1426601,23941,3996,76.47411739027407,0.58
554978,498853,2728,6183,43.47766211661277,0.34
614689,2073655,2728,6183,42.911225974366346,0.66
595884,1586614,6183,2741,12.013877151843788,1.0
644768,2968248,2741,4060,79.45440055306844,1.0
674990,568890,4060,23960,20.8337608761283,0.36
712941,1571026,4060,23960,20.866671247692604,0.64
702698,1393577,23956,6824,136.25740988182363,1.0
737356,2137149,16816,1934,7512.842962552113,1.0
607523,1949465,1934,26,66.74264770130284,1.0
550667,235320,26,2624,2000.6866146573043,0.2
580406,1184672,26,2624,2523.336814515828,0.8
626771,2498882,2997,3420,4743.1670686299085,1.0
688788,1141838,537,16816,10988.701849455814,0.3333333333333333
723469,1723730,537,16816,10722.446516050684,0.6666666666666666
589781,1470743,15191,12084,361.5376769326043,1.0
577341,1135947,12084,3906,12.803893371632869,1.0
556471,540337,3906,3819,6.830222685595422,1.0
650512,87421,46097,46096,281.1159546616311,1.0
623034,2409396,2259,3725,714.7288331144913,0.21428571428571427
566219,867826,2259,3725,734.8455994999499,0.7857142857142857
694573,1245457,46095,2050,2601.343249551701,0.38095238095238093
758818,2640966,46095,2050,2267.372652827882,0.6190476190476191
619759,2312625,6991,27287,31.714161175535423,1.0
562206,666924,23711,1945,3059.5906595674373,0.06666666666666667
575193,1105216,23711,1945,48.82154610673277,0.9333333333333333
539232,70517,26569,2249,10.45055268467548,0.08
625978,2492727,26569,2249,8.85445368692091,0.92
725340,1854213,4081,26577,30.612245915905188,1.0
539223,67206,26577,4081,26.219926305844993,0.022222222222222223
539229,67954,26577,4081,26.280140218197623,0.022222222222222223
540737,109592,26577,4081,26.289580074906446,0.022222222222222223
552316,401403,26577,4081,26.228974366235978,0.022222222222222223
539217,62971,26577,4081,26.11715444334087,0.08888888888888889
634109,2716790,26577,4081,26.14408913637921,0.8222222222222222
634102,2715843,26579,26581,5.270074475057243,1.0
619754,2297082,26581,26579,10.300115982016923,1.0
716158,1609993,26579,2131,11.24952614308869,1.0
560023,617155,2131,26581,6.781261425352618,1.0
634106,2716764,26581,4081,26.671844643498012,1.0
824547,1153763,25865,6991,16.788850928846546,1.0
591452,1490247,17439,2195,4.952630843920021,0.26
589034,1401280,17439,2195,8.414930532134164,0.74
539330,75648,2195,2005,1419.658899761486,1.0
539539,85538,2005,1285,1378.569230866583,1.0
672686,487052,27290,3375,54.9811588108457,0.02
729877,1911345,27290,3375,63.202185436489195,0.24
688835,1141991,27290,3375,54.29345822956655,0.74
722473,1682838,26552,23701,8.126319309933697,1.0
682829,970171,25865,27290,32.694394876324864,0.28
771368,2830569,25865,27290,30.111094472498536,0.72
619135,2256728,2005,14567,2009.039788656812,0.02
601562,1779806,2005,14567,801.4786718435613,0.98
668856,295322,14567,3962,25.892718176169183,0.02
730596,1942944,14567,3962,21.18263565973616,0.98
703079,1401549,2005,23721,754.1706509860733,1.0
703086,1401714,23721,1938,7.420070551959393,0.26
703083,1401697,23721,1938,7.898743642085014,0.74
593789,1560828,1938,23721,7.325227048596879,1.0
568033,938947,24970,24970,2.049236766139598,0.1
638210,2770954,24970,24970,6.512688544393162,0.9
589182,1435660,24970,2005,601.1043854752993,0.26666666666666666
627087,2501803,24970,2005,1206.7026430403741,0.7333333333333333
539975,87355,3057,3725,4065.617091796027,0.35
539683,87128,3057,3725,4298.656382720874,0.65
669388,335344,46097,3639,1445.7629142593892,0.5
705753,1449423,46097,3639,1368.8594105427987,0.5
583852,1254653,3639,1463,858.635806426983,1.0
583805,1253374,1463,3784,277.66807763599405,1.0
664837,254713,3725,3365,3963.6599617412066,0.38
731781,1978354,3725,3365,4245.685606612567,0.62
566167,866389,46097,24276,540.752234138291,0.2653061224489796
633547,2669914,46097,24276,315.72387459372925,0.7346938775510204
709058,1487179,3725,46097,303.0982194741581,0.4166666666666667
705802,1449464,3725,46097,743.1826726623807,0.5833333333333334
671174,402740,46097,6885,1524.8880206825136,1.0
750270,2372194,3639,6895,974.5021981898917,1.0
